event_index,relative_day,seconds_since_previous,hour_utc,weekday_utc,video_id,track_title,channel_name,in_music_library
1371,482,211,2,Thursday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1372,482,15059,6,Thursday,T8nbNQpRwNo,"Drake, 21 Savage - Spin Bout U",DrakeVEVO,False
1373,482,142,6,Thursday,MHryuYVyHhk,"Lil Baby ""Freestyle"" Official Music Video",Lil Baby Official ,False
1374,482,176,6,Thursday,UE_-obgiWm0,Kodak Black - No Flockin Freestyle (Prod. by VinnyxProd) [Official Music Video],Kodak Black,False
1375,482,189,6,Thursday,b8m9zhNAgKs,Rae Sremmurd - Black Beatles ft. Gucci Mane (Official Video),RaeSremmurdVEVO,False
1376,482,294,6,Thursday,nhNqbe6QENY,"GoldLink - Crew (Official Video) ft. Brent Faiyaz, Shy Glizzy",GoldLinkVEVO,False
1377,482,200,6,Thursday,nUEqPtVGIpE,Lil Baby - Woah (Official Music Video),LilBabyVEVO,False
1378,482,187,6,Thursday,Kbj2Zss-5GY,A$AP Rocky - Praise The Lord (Da Shine) (Official Video) ft. Skepta,LIVELOVEASAPVEVO,False
1379,482,227,6,Thursday,tGTKY1dpo_E,Young Thug - Oh U Went (feat. Drake) [Official Video],Young Thug,False
1380,482,187,6,Thursday,w7Wf0h1Q8a4,Gunna - HIM ALL ALONG [Official Video],Gunna,False
1381,482,195,6,Thursday,YG3EhWlBaoI,"""2024"" prod. ojivolta, earlonthebeat, and Kanye West",Playboi Carti,False
1382,482,209,6,Thursday,86p9_ycUyq8,Moneybagg Yo - Me Vs Me (Official Music Video),MoneybaggYoVEVO,False
1383,482,176,6,Thursday,d7cVLE4SaN0,Bryson Tiller - Don't (Explicit Version),BrysonTillerVEVO,False
1384,482,223,7,Thursday,H8E0WIy_vFc,Future - PUFFIN ON ZOOTIEZ (Official Music Video),FutureVEVO,False
1385,482,173,7,Thursday,WILNIXZr2oc,J. Cole - MIDDLE CHILD,JColeVEVO,False
1386,482,219,7,Thursday,ieTnO1Dvt-I,Lil Baby - On Me,LilBabyVEVO,False
1387,482,166,7,Thursday,_r-nPqWGG6c,Don Toliver - No Idea [Official Music Video],Don Toliver,False
1388,482,153,7,Thursday,CPh51t7KHLw,Polo G - Heartless (feat. Mustard) [Official Video],Polo G,False
1389,482,193,7,Thursday,CJOZc02VwJM,Roddy Ricch - Down Below [Official Music Video] (Dir. by JMP),Roddy Ricch,False
1390,482,225,7,Thursday,GErG9femMQk,Lil Baby x 42 Dugg - We Paid (Official Video),LilBabyVEVO,False
1391,482,174,7,Thursday,g0v7Ow6Epog,King Von - Crazy Story (Official Music Video),King Von,False
1392,482,138,7,Thursday,SmwmZfMooSo,Kodak Black - Skrilla [Official Music Video],Kodak Black,False
1393,482,238,7,Thursday,Yi90p-4yk74,Lil TJAY - Forever (Official Music Video),Lil Tjay,False
1394,483,32821,16,Thursday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1395,483,7,16,Thursday,WJitbK6CSTM,Ludwig Göransson - Can you Hear The Music (slowed),Mysteriousness,False
1396,483,5,16,Thursday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1397,483,4,16,Thursday,tUMc_-Bcunk,Richter: On the Nature of Daylight,Konzerthaus Kammerorchester Berlin - Topic,False
1398,483,18,16,Thursday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1399,483,8,16,Thursday,yaztFAh23vs,"Hand Covers Bruise, Reprise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1400,483,9,16,Thursday,dEWIngn2_eM,"It Catches Up With You (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1401,483,106,16,Thursday,Ho6HRBPOgM0,"A Familier Taste (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1402,483,20,16,Thursday,x5faT66jmG4,"In Motion (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1403,483,302,16,Thursday,lfpxuJbVaBA,"3:14 Every Night (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1404,483,149,16,Thursday,SK7V5TXhj-g,"Almost Home (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1405,483,1282,17,Thursday,4F_vcZ6KD9Q,Lil Baby - In A Minute (Official Video),LilBabyVEVO,False
1406,483,208,17,Thursday,LnKOxbwFAVs,Lil Baby - Humble (Audio),LilBabyVEVO,False
1407,483,192,17,Thursday,sKu8Zg7Hplc,LUCKI - PAIDNFULL / COLORFUL DRUGS (Official Video),LUCKI,False
1408,483,244,17,Thursday,9xmyGur-sj4,BHM Pezzy - Strange Things (Official Audio),BHM PEZZY,False
1409,483,21,17,Thursday,FX6Sly6V4Lo,Glokk40Spaz - Nun 4 No Schmuck,GL4 Spaz,False
1410,483,10,17,Thursday,Lvp7QStWlJU,Lil Baby - Crazy,LilBabyVEVO,False
1411,483,219,17,Thursday,g9KoLtojByY,Lil Baby - Go Hard,LilBabyVEVO,False
1412,483,228,17,Thursday,GnKdDGoxtko,Veeze - Get Lucki (Official Music Video),VEEZE WEAK ASS 7,False
1413,483,118,17,Thursday,iNmNoIsBZG0,Lil Baby - Double Down (Lyric Video),LilBabyVEVO,False
1414,483,207,17,Thursday,Iu9xmEaHwpU,Drake - Jumbotron Shit Poppin,DrakeVEVO,False
1415,483,59,17,Thursday,ShD1jfu47Sw,Glokk40Spaz - Yung Nigga Shit,GL4 Spaz,False
1416,483,139,17,Thursday,xmpTLfOmR0Y,Glokk40Spaz - Muzzle,GL4 Spaz,False
1417,483,126,17,Thursday,GiRh686uzhk,2sdxrt3all - Safety (Official Video),2sdxrt3all ,False
1418,483,44,17,Thursday,PP-xxI7smcI,Glokk40Spaz - Zodiac,GL4 Spaz,False
1419,483,8,17,Thursday,lVou8NAcY7U,Ready,Lil Baby - Topic,False
1420,483,20,17,Thursday,z2OLa3Nc38k,Glokk40Spaz - Swamp (Official Music Video) [Dir.ArkiveTrent + MaxPain] [Prod.Four3va + GeeQ],GL4 Spaz,False
1421,483,287,17,Thursday,ugou23mYCmE,LUCKI - Y NOT? (Official Video),LUCKI,False
1422,483,150,17,Thursday,kA0UM2rgSbQ,summrs- swing ya pole (official music video),summrs,False
1423,483,69,17,Thursday,PJ5mO_rEMOE,Glokk40Spaz - Bad Man,GL4 Spaz,False
1424,483,171,17,Thursday,Cl3htLU1NIQ,Glokk40Spaz - Perfect My Rob,GL4 Spaz,False
1425,483,181,17,Thursday,Ye-6goEDe44,Jace! - Goose Creek (OFFICIAL VIDEO) [Shot By: @Jmoney1041 Edit By: @jacepowers ],Jace!,False
1426,483,123,17,Thursday,AmXrIai9nsY,Glokk40Spaz - Brainwashed,GL4 Spaz,False
1427,483,197,17,Thursday,5ACDdAfA5GA,Thug's In My House,Glokk40Spaz - Topic,False
1428,483,152,18,Thursday,UJ0_vdAyEzI,All Bad $ Is Good,Glokk40Spaz - Topic,False
1429,483,121,18,Thursday,FKEI6v0Pzuc,On The Radar Freestyle,Lil Tony Official - Topic,False
1430,483,246,18,Thursday,WmYTrtu-25A,Shuniji,Daniel Rosenfeld - Topic,False
1431,483,127,18,Thursday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1432,483,20,18,Thursday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1433,483,8,18,Thursday,xBkXDczuu3U,Theorists,Ludwig Göransson - Topic,False
1434,483,195,18,Thursday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
1435,483,214,18,Thursday,nNiHetq8-bg,Los Alamos,Ludwig Göransson - Topic,False
1436,483,227,18,Thursday,uNCGM7FJ8wQ,Alpha,Daniel Rosenfeld - Topic,True
1437,483,16,18,Thursday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1438,483,7449,20,Thursday,9ytiyD_QA2s,magic,Medasin - Topic,True
1439,483,357,20,Thursday,GaT5jaGEwzc,The Beach,lost hope. - Topic,False
1440,483,282,20,Thursday,t0q6jx9ZV2Q,time,hozuki - Topic,False
1441,483,159,20,Thursday,eVqFnuaW4JQ,Alien Observer,Grouper - Topic,False
1442,483,72,20,Thursday,WXbrgqQU0Rg,Reflections,Willix - Topic,False
1443,483,186,20,Thursday,717QLLMKcQQ,washing tones,Medasin - Topic,False
1444,483,1831,21,Thursday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1445,484,67313,15,Friday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1446,486,188653,20,Sunday,z2OLa3Nc38k,Glokk40Spaz - Swamp (Official Music Video) [Dir.ArkiveTrent + MaxPain] [Prod.Four3va + GeeQ],GL4 Spaz,False
1447,486,21,20,Sunday,ShD1jfu47Sw,Glokk40Spaz - Yung Nigga Shit,GL4 Spaz,False
1448,486,2066,20,Sunday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1449,486,278,20,Sunday,FGCdurLEgsk,Kitty Comes To Testify,Ludwig Göransson - Topic,False
1450,486,293,21,Sunday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
1451,486,298,21,Sunday,Z93gSAyWjtQ,Meeting Kitty,Ludwig Göransson - Topic,False
1452,486,348,21,Sunday,xBkXDczuu3U,Theorists,Ludwig Göransson - Topic,False
1453,486,194,21,Sunday,aedBzDZuTVA,What We Have Done,Ludwig Göransson - Topic,False
1454,486,346,21,Sunday,LtmFUgI6zEE,Dr. Hill,Ludwig Göransson - Topic,False
1455,486,736,21,Sunday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1456,486,180,21,Sunday,RocrMotFT4c,The Trial,Ludwig Göransson - Topic,False
1457,486,333,21,Sunday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1458,486,285,21,Sunday,Ee-bpPsUeto,Manhattan Project,Ludwig Göransson - Topic,False
1459,486,181,21,Sunday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
1460,486,214,21,Sunday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1461,486,262,21,Sunday,YqfbDisiAQo,Groves,Ludwig Göransson - Topic,True
1462,486,184,22,Sunday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
1463,486,8510,0,Monday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
1464,486,206,0,Monday,UysO8R1vqA8,American Prometheus,Ludwig Göransson - Topic,False
1465,486,157,0,Monday,pCEVj0nV7M8,Atmospheric Ignition,Ludwig Göransson - Topic,False
1466,486,209,0,Monday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
1467,486,211,0,Monday,nNiHetq8-bg,Los Alamos,Ludwig Göransson - Topic,False
1468,486,159,0,Monday,j11Nm4i4XbI,Oppenheimer,Ludwig Göransson - Topic,False
1469,486,136,0,Monday,-U4VnWX1ZD4,Fusion,Ludwig Göransson - Topic,True
1470,486,1489,1,Monday,9ytiyD_QA2s,magic,Medasin - Topic,True
1471,486,1567,1,Monday,7Qqpp09qWGo,"Pieces Form the Whole (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1472,486,271,1,Monday,yaztFAh23vs,"Hand Covers Bruise, Reprise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1473,486,119,1,Monday,cD8EPdn5Ctg,"In the Hall of the Mountain King (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1474,486,148,1,Monday,oU4ZbLzaqRI,"Complication with Optimistic Outcome (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1475,486,208,1,Monday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1476,486,237,1,Monday,XlAKW_tr4xA,"Soft Trees Break the Fall (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1477,486,285,1,Monday,dEWIngn2_eM,"It Catches Up With You (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1478,486,106,1,Monday,q_QwBJdzPT8,"Penetration (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1479,486,84,1,Monday,Ho6HRBPOgM0,"A Familier Taste (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1480,486,221,2,Monday,tTB6HmZNJ5s,"Painted Sun in Abstract (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1481,486,216,2,Monday,-oThJ94PIRc,"Carbon Prevails (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1482,486,21,2,Monday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1483,486,264,2,Monday,SK7V5TXhj-g,"Almost Home (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1484,486,220,2,Monday,XnkQfyeHiK8,"Eventually We Find Our Own Way (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1485,486,263,2,Monday,b_ajArNJmjY,"Magnetic (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1486,486,88,2,Monday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1487,486,271,2,Monday,67C6EHUxeG4,"On We March (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1488,486,263,2,Monday,x5faT66jmG4,"In Motion (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1489,486,302,2,Monday,lfpxuJbVaBA,"3:14 Every Night (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1490,486,6921,4,Monday,a66-ye5gS_s,Glokk40Spaz - Higher Than Earth,GL4 Spaz,False
1491,486,26,4,Monday,z2OLa3Nc38k,Glokk40Spaz - Swamp (Official Music Video) [Dir.ArkiveTrent + MaxPain] [Prod.Four3va + GeeQ],GL4 Spaz,False
1492,486,381,4,Monday,gSeBZqcTHLc,Lil Baby - Stand On It (Official Video),LilBabyVEVO,False
1493,486,168,4,Monday,G6xgMW7U0aY,Future - 712PM (Directed by Travis Scott) (Official Music Video),FutureVEVO,False
1494,486,24,4,Monday,5AG1wrTS1dw,Lil Durk - 300 Urus,LilDurkVEVO,False
1495,486,25366,11,Monday,XnkQfyeHiK8,"Eventually We Find Our Own Way (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1496,486,17,11,Monday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1497,486,91,11,Monday,lnIOHXLdniM,medasin - magic (slowed + reverb with paulstretch),drown in fog,False
1498,486,1723,12,Monday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
1499,486,1086,12,Monday,VBCr6UVacz8,Power Stays In The Shadows,Ludwig Göransson - Topic,True
1500,486,1415,12,Monday,Z93gSAyWjtQ,Meeting Kitty,Ludwig Göransson - Topic,False
1501,486,2636,13,Monday,4JZ-o3iAJv4,Can You Hear The Music,Ludwig Göransson - Topic,False
1502,486,110,13,Monday,RocrMotFT4c,The Trial,Ludwig Göransson - Topic,False
1503,486,1255,14,Monday,xBkXDczuu3U,Theorists,Ludwig Göransson - Topic,False
1504,486,93,14,Monday,pCEVj0nV7M8,Atmospheric Ignition,Ludwig Göransson - Topic,False
1505,486,4,14,Monday,UysO8R1vqA8,American Prometheus,Ludwig Göransson - Topic,False
1506,486,23,14,Monday,OqY3kbQEMZI,Something More Important,Ludwig Göransson - Topic,True
1507,486,518,14,Monday,RjXGral96HM,Welcome Home,Nadav Cohen - Topic,False
1508,486,63,14,Monday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1509,486,16,14,Monday,-oThJ94PIRc,"Carbon Prevails (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1510,486,8,14,Monday,oU4ZbLzaqRI,"Complication with Optimistic Outcome (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1511,486,208,14,Monday,2vvs4__2XRI,"Intriguing Possibilities (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1512,486,271,14,Monday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1513,486,264,14,Monday,lfpxuJbVaBA,"3:14 Every Night (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1514,486,122,14,Monday,OburOh3dM0c,Glokk40Spaz - Final Warning (Official Music Video),GL4 Spaz,False
1515,486,16,14,Monday,S_ogJtUctgs,LUCKI - 4Ever Ever Freestyle (Official Video),LUCKI,False
1516,486,4,14,Monday,MS7DDsnVnIY,Glokk40Spaz - Thug's In My House [Official Music Video],GL4 Spaz,False
1517,486,212,14,Monday,OYGl9rc2j5c,Glokk40Spaz - McLaren's & Blickies [Dir. @Jmoney1041],GL4 Spaz,False
1518,486,41,14,Monday,ksW72-TWZQ0,Glokk40Spaz - Decoy (Official Music Video) [Dir. @PublicGoatt],GL4 Spaz,False
1519,486,240,14,Monday,kwqOVpiw08k,Glokk40Spaz - Still Young Pablo [Dir.ITM][Prod.Lamsal],GL4 Spaz,False
1520,487,20773,20,Monday,vx7S3v7u7jY,Fission,Ludwig Göransson - Topic,True
1521,487,278,20,Monday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
1522,487,211,20,Monday,LtmFUgI6zEE,Dr. Hill,Ludwig Göransson - Topic,False
1523,487,263,20,Monday,j11Nm4i4XbI,Oppenheimer,Ludwig Göransson - Topic,False
1524,487,137,20,Monday,b0d8sSmZqzs,Trinity,Ludwig Göransson - Topic,True
1525,487,473,20,Monday,Ee-bpPsUeto,Manhattan Project,Ludwig Göransson - Topic,False
1526,487,181,20,Monday,-U4VnWX1ZD4,Fusion,Ludwig Göransson - Topic,True
1527,487,236,20,Monday,8TLR-TTXDY8,Quantum Mechanics,Ludwig Göransson - Topic,False
1528,487,180,20,Monday,FGCdurLEgsk,Kitty Comes To Testify,Ludwig Göransson - Topic,False
1529,487,293,20,Monday,X-jOQkXJuIw,A Lowly Shoe Salesman,Ludwig Göransson - Topic,True
1530,487,214,21,Monday,nNiHetq8-bg,Los Alamos,Ludwig Göransson - Topic,False
1531,487,159,21,Monday,aedBzDZuTVA,What We Have Done,Ludwig Göransson - Topic,False
1532,487,346,21,Monday,YqfbDisiAQo,Groves,Ludwig Göransson - Topic,True
1533,487,183,21,Monday,Pswx6OQp1Ks,Destroyer Of Worlds,Ludwig Göransson - Topic,True
1534,487,2542,21,Monday,5ACDdAfA5GA,Thug's In My House,Glokk40Spaz - Topic,False
1535,487,387,22,Monday,3v-Nk0HUJRA,Crazy,Lil Baby - Topic,False
1536,487,638,22,Monday,O0Cw1SLdxxE,Kanye West - Flashing Lights (Alternate Intro),prod. OCEVN,False
1537,487,324,22,Monday,Z39AFprNIbU,Baby,Summer Walker - Topic,True
1538,487,90,22,Monday,9ytiyD_QA2s,magic,Medasin - Topic,True
1539,487,357,22,Monday,FMJoOTOBcwE,Aerie,Lena Raine - Topic,True
1540,487,297,22,Monday,PMk8L9FNqnY,Over My Dead Body,Drake - Topic,True
1541,487,273,22,Monday,pvU4b4N1-QU,Dear April (Side A - Acoustic),Frank Ocean - Topic,True
1542,487,230,22,Monday,IpaqEkhNi4k,BILLY,6ix9ine - Topic,False
1543,487,113,22,Monday,YjJzmz653S0,F*ck U Thought,Lil Durk - Topic,False
1544,487,372,22,Monday,8RMXigC_SNU,In A Minute,Lil Baby - Topic,False
1545,487,200,22,Monday,6-Sr7ZEHUZg,Sum 2 Prove,Lil Baby - Topic,False
1546,487,206,22,Monday,mcB_TNU_apI,Freestyle,Lil Baby - Topic,False
1547,487,162,22,Monday,PD4F61NJm8Q,Johnny P's Caddy,Benny The Butcher - Topic,False
1548,487,225,23,Monday,YvkHPdsjQQs,Lemon Pepper Freestyle,Drake - Topic,True
1549,487,384,23,Monday,G_X2c6MPiAg,I Can Only Imagine,MercyMe - Topic,True
1550,487,11,23,Monday,0TuGHZTdGBQ,Great Are You Lord (Live),Casting Crowns - Topic,True
1551,487,13,23,Monday,fahxSXoXlsA,Nikes,Frank Ocean - Topic,False
1552,487,641,23,Monday,XctJ5Hh-ZfY,3 AM,Lil Tony Official - Topic,False
1553,487,190,23,Monday,dUmcKiO_yk8,DeadShot,Pce Bj - Topic,True
1554,487,1593,23,Monday,DqE4YtvC-9Y,2022 Freestyle,D Savage - Topic,False
1555,487,97,23,Monday,5dZRiqU3kdU,Yung Nigga Shit,Glokk40Spaz - Topic,False
1556,487,137,23,Monday,0Lu_glDG_jY,Jennifer’s Body,Ken Carson - Topic,True
1557,487,65,23,Monday,ZSLXxLr4aN8,2 Sides To Every Story,Lil Tony Official - Topic,True
1558,487,127,23,Monday,uRrw8glMKn0,Nun 4 No Schmuck,Glokk40Spaz - Topic,False
1559,487,13554,3,Tuesday,doGlS0lcDZQ,Lil Tony Official - 3 AM,LilTonyVEVO,False
1560,487,77,3,Tuesday,8qEUvpWtszg,2sdxrt3all -  Dine In (Official Video) [Dir. @PublicGoatt],2sdxrt3all ,False
1561,487,56,3,Tuesday,PJ5mO_rEMOE,Glokk40Spaz - Bad Man,GL4 Spaz,False
1562,487,81,3,Tuesday,Fq6q6QOgg_Y,Glokk40Spaz - No Name,GL4 Spaz,False
1563,487,6,3,Tuesday,-jEShhcnxIM,Lil Durk - F*ck U Thought,LilDurkVEVO,False
1564,487,188,3,Tuesday,Pw5y13LU_M0,Lil Baby -  By Myself Feat Rod Wave & Rylo Rodriguez (Official Music Video),Lil Baby Official ,False
1565,487,16,3,Tuesday,LH2N2bjX69U,Oh U Went (feat. Drake),Young Thug - Topic,False
1566,487,187,3,Tuesday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1567,487,261,3,Tuesday,bSe3xemu1LY,Superpowers,Daniel Caesar - Topic,True
1568,488,39791,14,Tuesday,eERxMmksUDY,Track 8,Lexcorp,False
1569,488,1238,15,Tuesday,Nsv07AuY9k0,Radiohead - Everything In Its Right Place (slowed instrumental),picture.,False
1570,488,1047,15,Tuesday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1571,488,91,15,Tuesday,rVHnfYAACgA,Your Obituary,1791,False
1572,488,156,15,Tuesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1573,488,237,15,Tuesday,D0vWiR9RD6w,Track 6,Lexcorp,False
1574,488,160,15,Tuesday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1575,488,91,15,Tuesday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
1576,488,439,15,Tuesday,3tJ_PV_9ETo,Track 10,Lexcorp,False
1577,488,123,15,Tuesday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
1578,488,1039,16,Tuesday,lnIOHXLdniM,medasin - magic (slowed + reverb with paulstretch),drown in fog,False
1579,488,718,16,Tuesday,8cQB1hlfDRk,Track 7,Lexcorp,False
1580,488,462,16,Tuesday,4BzWL4pHm78,American Palace,Lexcorp,False
1581,488,128,16,Tuesday,FjG0ivBT4lQ,[Official] Celeste Original Soundtrack - 11 - Quiet and Falling,Lena Raine,False
1582,488,97,16,Tuesday,M4eQ1F3jBa8,1700,Lexcorp,False
1583,488,32,16,Tuesday,klZNvJArVSE,Benny The Butcher & J. Cole - Johnny P's Caddy (Official Video),Benny the Butcher,False
1584,488,157,16,Tuesday,LH2N2bjX69U,Oh U Went (feat. Drake),Young Thug - Topic,False
1585,488,185,16,Tuesday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1586,488,262,16,Tuesday,bSe3xemu1LY,Superpowers,Daniel Caesar - Topic,True
1587,488,665,17,Tuesday,O0Cw1SLdxxE,Kanye West - Flashing Lights (Alternate Intro),prod. OCEVN,False
1588,488,325,17,Tuesday,Z39AFprNIbU,Baby,Summer Walker - Topic,True
1589,488,90,17,Tuesday,9ytiyD_QA2s,magic,Medasin - Topic,True
1590,488,358,17,Tuesday,FMJoOTOBcwE,Aerie,Lena Raine - Topic,True
1591,488,296,17,Tuesday,PMk8L9FNqnY,Over My Dead Body,Drake - Topic,True
1592,488,93,17,Tuesday,YjJzmz653S0,F*ck U Thought,Lil Durk - Topic,False
1593,488,200,17,Tuesday,8RMXigC_SNU,In A Minute,Lil Baby - Topic,False
1594,488,201,17,Tuesday,6-Sr7ZEHUZg,Sum 2 Prove,Lil Baby - Topic,False
1595,488,205,17,Tuesday,mcB_TNU_apI,Freestyle,Lil Baby - Topic,False
1596,488,162,17,Tuesday,PD4F61NJm8Q,Johnny P's Caddy,Benny The Butcher - Topic,False
1597,488,1444,17,Tuesday,9SBNCYkSceU,"Hand Covers Bruise (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1598,488,1823,18,Tuesday,uNCGM7FJ8wQ,Alpha,Daniel Rosenfeld - Topic,True
1599,488,39428,5,Wednesday,NomGdaA-g0w,What You Heard,Sonder - Topic,True
1600,488,239,5,Wednesday,L2y1wk5EB6U,Jaded,Drake - Topic,False
1601,488,1923,6,Wednesday,Kb-PTIsdvXU,Arcade Fire Dimensions Slowed and Reverb.,GodSpeed,False
1602,488,196,6,Wednesday,uADCo0308Kk,Colonel Pash,Ludwig Göransson - Topic,True
1603,488,330,6,Wednesday,bSe3xemu1LY,Superpowers,Daniel Caesar - Topic,True
1604,488,174,6,Wednesday,O0Cw1SLdxxE,Kanye West - Flashing Lights (Alternate Intro),prod. OCEVN,False
1605,488,324,6,Wednesday,Z39AFprNIbU,Baby,Summer Walker - Topic,True
1606,488,90,6,Wednesday,9ytiyD_QA2s,magic,Medasin - Topic,True
1607,488,358,6,Wednesday,FMJoOTOBcwE,Aerie,Lena Raine - Topic,True
1608,488,257,6,Wednesday,PMk8L9FNqnY,Over My Dead Body,Drake - Topic,True
1609,488,274,6,Wednesday,pvU4b4N1-QU,Dear April (Side A - Acoustic),Frank Ocean - Topic,True
1610,488,956,6,Wednesday,IpaqEkhNi4k,BILLY,6ix9ine - Topic,False
1611,488,5,6,Wednesday,YjJzmz653S0,F*ck U Thought,Lil Durk - Topic,False
1612,488,200,6,Wednesday,8RMXigC_SNU,In A Minute,Lil Baby - Topic,False
1613,488,200,6,Wednesday,6-Sr7ZEHUZg,Sum 2 Prove,Lil Baby - Topic,False
1614,488,206,7,Wednesday,mcB_TNU_apI,Freestyle,Lil Baby - Topic,False
1615,488,162,7,Wednesday,PD4F61NJm8Q,Johnny P's Caddy,Benny The Butcher - Topic,False
1616,488,225,7,Wednesday,YvkHPdsjQQs,Lemon Pepper Freestyle,Drake - Topic,True
1617,488,1433,7,Wednesday,oOhpTxcUxy0,Ground Zero,Ludwig Göransson - Topic,True
1618,488,536,7,Wednesday,5JD7rzURR4c,The Man,Aloe Blacc - Topic,False
1619,488,31,7,Wednesday,Z_thWSJP-y0,Jesus is my strength Jesus is my shelter and refuge (Simpsonwave 1995 ),God is with me,False
1620,488,58,7,Wednesday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
1621,488,6,7,Wednesday,mv5SZ7i6QLI,a classical mix for a king before battle,𝐑𝐞𝐬𝐨𝐧𝐚𝐧𝐜𝐞 𝐑𝐞𝐯𝐞𝐫𝐢𝐞,False
1622,488,16,7,Wednesday,YJQfUvBPqtw,"The Gentle Hum of Anxiety (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1623,488,9,7,Wednesday,mmK71ZfaZO4,Agape,Nicholas Britell - Topic,False
1624,488,3204,8,Wednesday,uPp2n5cFC68,alvedon - retire (final) (slowed + reverb),drown in fog,False
